time,tier,map,ban,matchid
2/11/2020 11:28:52 PM,20,Ranked Brightmarsh,Raum,937074320
1/20/2020 9:40:13 AM,20,Ranked Serpent Beach,Torvald,928055960
1/20/2020 9:40:13 AM,20,Ranked Serpent Beach,Makoa,928055960
1/20/2020 9:40:13 AM,20,Ranked Serpent Beach,Koga,928055960
1/20/2020 9:40:13 AM,20,Ranked Serpent Beach,Willo,928055960
1/27/2020 8:11:39 AM,20,Ranked Bazaar,Maeve,931001404
1/27/2020 8:11:39 AM,20,Ranked Bazaar,Strix,931001404
1/27/2020 8:11:39 AM,20,Ranked Bazaar,Willo,931001404
1/27/2020 8:11:39 AM,20,Ranked Bazaar,Kinessa,931001404
1/11/2020 6:56:16 PM,20,Ranked Stone Keep,Strix,924186535
1/11/2020 6:56:16 PM,20,Ranked Stone Keep,Makoa,924186535
1/11/2020 6:56:16 PM,20,Ranked Stone Keep,Bomb King,924186535
1/11/2020 6:56:16 PM,20,Ranked Stone Keep,Atlas,924186535
2/2/2020 3:18:36 PM,20,Ranked Brightmarsh,Koga,933527246
2/2/2020 3:18:36 PM,20,Ranked Brightmarsh,Torvald,933527246
2/2/2020 3:18:36 PM,20,Ranked Brightmarsh,Zhin,933527246
2/2/2020 3:18:36 PM,20,Ranked Brightmarsh,Jenos,933527246
1/31/2020 9:30:36 PM,20,Ranked Splitstone Quarry,Terminus,932688442
1/31/2020 9:30:36 PM,20,Ranked Splitstone Quarry,Skye,932688442
1/31/2020 9:30:36 PM,20,Ranked Splitstone Quarry,Tyra,932688442
1/31/2020 9:30:36 PM,20,Ranked Splitstone Quarry,Maeve,932688442
1/30/2020 6:45:59 PM,20,Ranked Stone Keep,Torvald,932240787
1/30/2020 6:45:59 PM,20,Ranked Stone Keep,Drogoz,932240787
1/30/2020 6:45:59 PM,20,Ranked Stone Keep,Koga,932240787
1/30/2020 6:45:59 PM,20,Ranked Stone Keep,Bomb King,932240787
1/25/2020 6:42:10 AM,20,Ranked Ascension Peak,Willo,930003689
1/25/2020 6:42:10 AM,20,Ranked Ascension Peak,Makoa,930003689
1/25/2020 6:42:10 AM,20,Ranked Ascension Peak,Tyra,930003689
1/25/2020 6:42:10 AM,20,Ranked Ascension Peak,Strix,930003689
1/12/2020 5:36:22 AM,20,Ranked Bazaar,Atlas,924456458
1/12/2020 5:36:22 AM,20,Ranked Bazaar,Torvald,924456458
1/12/2020 5:36:22 AM,20,Ranked Bazaar,Lian,924456458
1/12/2020 5:36:22 AM,20,Ranked Bazaar,Koga,924456458
2/4/2020 5:47:01 PM,20,Ranked Stone Keep,Bomb King,934295113
2/4/2020 5:47:01 PM,20,Ranked Stone Keep,Zhin,934295113
2/4/2020 5:47:01 PM,20,Ranked Stone Keep,Koga,934295113
2/4/2020 5:47:01 PM,20,Ranked Stone Keep,Willo,934295113
2/4/2020 3:00:06 PM,20,Ranked Jaguar Falls,Raum,934242464
2/4/2020 3:00:06 PM,20,Ranked Jaguar Falls,Zhin,934242464
2/4/2020 3:00:06 PM,20,Ranked Jaguar Falls,Koga,934242464
2/4/2020 3:00:06 PM,20,Ranked Jaguar Falls,Torvald,934242464
2/11/2020 5:28:27 AM,20,Ranked Bazaar,Zhin,936826821
2/11/2020 5:28:27 AM,20,Ranked Bazaar,Koga,936826821
2/11/2020 5:28:27 AM,20,Ranked Bazaar,Moji,936826821
2/11/2020 5:28:27 AM,20,Ranked Bazaar,Torvald,936826821
2/6/2020 4:01:01 PM,20,Ranked Ice Mines,Koga,934945420
2/6/2020 4:01:01 PM,20,Ranked Ice Mines,Zhin,934945420
2/6/2020 4:01:01 PM,20,Ranked Ice Mines,Strix,934945420
2/6/2020 4:01:01 PM,20,Ranked Ice Mines,Torvald,934945420
1/3/2020 2:26:03 AM,20,Ranked Jaguar Falls,Evie,920640040
1/3/2020 2:26:03 AM,20,Ranked Jaguar Falls,Atlas,920640040
1/3/2020 2:26:03 AM,20,Ranked Jaguar Falls,Cassie,920640040
1/3/2020 2:26:03 AM,20,Ranked Jaguar Falls,Willo,920640040
1/15/2020 7:37:50 PM,20,Ranked Bazaar,Makoa,926016418
1/15/2020 7:37:50 PM,20,Ranked Bazaar,Torvald,926016418
1/15/2020 7:37:50 PM,20,Ranked Bazaar,Willo,926016418
1/15/2020 7:37:50 PM,20,Ranked Bazaar,Zhin,926016418
1/14/2020 8:40:51 PM,20,Ranked Ascension Peak,Zhin,925629271
1/14/2020 8:40:51 PM,20,Ranked Ascension Peak,Makoa,925629271
1/14/2020 8:40:51 PM,20,Ranked Ascension Peak,Torvald,925629271
1/14/2020 8:40:51 PM,20,Ranked Ascension Peak,Strix,925629271
1/14/2020 6:09:47 PM,20,Ranked Stone Keep,Zhin,925567561
1/14/2020 6:09:47 PM,20,Ranked Stone Keep,Willo,925567561
1/14/2020 6:09:47 PM,20,Ranked Stone Keep,Drogoz,925567561
1/14/2020 6:09:47 PM,20,Ranked Stone Keep,Moji,925567561
1/10/2020 10:21:21 PM,20,Ranked Brightmarsh,Willo,923734555
1/10/2020 10:21:21 PM,20,Ranked Brightmarsh,Strix,923734555
1/10/2020 10:21:21 PM,20,Ranked Brightmarsh,Raum,923734555
1/10/2020 10:21:21 PM,20,Ranked Brightmarsh,Ash,923734555
1/1/2020 2:26:24 AM,20,Ranked Splitstone Quarry,Cassie,919891495
1/1/2020 2:26:24 AM,20,Ranked Splitstone Quarry,Strix,919891495
1/1/2020 2:26:24 AM,20,Ranked Splitstone Quarry,Makoa,919891495
1/1/2020 2:26:24 AM,20,Ranked Splitstone Quarry,Willo,919891495
1/7/2020 2:05:39 PM,20,Ranked Serpent Beach,Jenos,922347978
1/7/2020 2:05:39 PM,20,Ranked Serpent Beach,Atlas,922347978
1/7/2020 2:05:39 PM,20,Ranked Serpent Beach,Strix,922347978
1/7/2020 2:05:39 PM,20,Ranked Serpent Beach,Makoa,922347978
1/19/2020 4:43:04 AM,20,Ranked Splitstone Quarry,Strix,927510991
1/19/2020 4:43:04 AM,20,Ranked Splitstone Quarry,Willo,927510991
1/19/2020 4:43:04 AM,20,Ranked Splitstone Quarry,Torvald,927510991
1/19/2020 4:43:04 AM,20,Ranked Splitstone Quarry,Zhin,927510991
1/17/2020 4:48:34 PM,20,Ranked Jaguar Falls,Zhin,926717977
1/17/2020 4:48:34 PM,20,Ranked Jaguar Falls,Bomb King,926717977
1/17/2020 4:48:34 PM,20,Ranked Jaguar Falls,Drogoz,926717977
1/17/2020 4:48:34 PM,20,Ranked Jaguar Falls,Makoa,926717977
1/19/2020 1:29:34 AM,20,Ranked Timber Mill,Kinessa,927450852
1/19/2020 1:29:34 AM,20,Ranked Timber Mill,Strix,927450852
1/19/2020 1:29:34 AM,20,Ranked Timber Mill,Zhin,927450852
1/19/2020 1:29:34 AM,20,Ranked Timber Mill,Torvald,927450852
1/24/2020 4:07:21 PM,20,Ranked Bazaar,Zhin,929686705
1/24/2020 4:07:21 PM,20,Ranked Bazaar,Willo,929686705
1/24/2020 4:07:21 PM,20,Ranked Bazaar,Koga,929686705
1/24/2020 4:07:21 PM,20,Ranked Bazaar,Strix,929686705
1/2/2020 9:05:17 PM,20,Ranked Stone Keep,Atlas,920541491
1/2/2020 9:05:17 PM,20,Ranked Stone Keep,Willo,920541491
1/2/2020 9:05:17 PM,20,Ranked Stone Keep,Cassie,920541491
1/2/2020 9:05:17 PM,20,Ranked Stone Keep,Drogoz,920541491
1/16/2020 8:47:04 PM,20,Ranked Serpent Beach,Strix,926424038
1/16/2020 8:47:04 PM,20,Ranked Serpent Beach,Raum,926424038
1/16/2020 8:47:04 PM,20,Ranked Serpent Beach,Maeve,926424038
1/16/2020 8:47:04 PM,20,Ranked Serpent Beach,Koga,926424038
1/24/2020 5:09:26 AM,20,Ranked Ice Mines,Torvald,929548143
1/24/2020 5:09:26 AM,20,Ranked Ice Mines,Zhin,929548143
1/24/2020 5:09:26 AM,20,Ranked Ice Mines,Raum,929548143
1/24/2020 5:09:26 AM,20,Ranked Ice Mines,Tyra,929548143
1/20/2020 12:50:19 AM,20,Ranked Jaguar Falls,Torvald,927938815
1/20/2020 12:50:19 AM,20,Ranked Jaguar Falls,Lian,927938815
1/20/2020 12:50:19 AM,20,Ranked Jaguar Falls,Bomb King,927938815
1/20/2020 12:50:19 AM,20,Ranked Jaguar Falls,Raum,927938815
2/12/2020 2:05:25 PM,20,Ranked Serpent Beach,Torvald,937235096
2/12/2020 2:05:25 PM,20,Ranked Serpent Beach,Zhin,937235096
2/12/2020 2:05:25 PM,20,Ranked Serpent Beach,Koga,937235096
2/12/2020 2:05:25 PM,20,Ranked Serpent Beach,Barik,937235096
1/18/2020 11:41:48 AM,20,Ranked Timber Mill,Strix,927091324
1/18/2020 11:41:48 AM,20,Ranked Timber Mill,Kinessa,927091324
1/18/2020 11:41:48 AM,20,Ranked Timber Mill,Willo,927091324
1/18/2020 11:41:48 AM,20,Ranked Timber Mill,Torvald,927091324
1/17/2020 11:00:46 AM,20,Ranked Stone Keep,Evie,926620032
1/17/2020 11:00:46 AM,20,Ranked Stone Keep,Torvald,926620032
1/17/2020 11:00:46 AM,20,Ranked Stone Keep,Moji,926620032
1/17/2020 11:00:46 AM,20,Ranked Stone Keep,Willo,926620032
1/30/2020 8:42:40 PM,20,Ranked Brightmarsh,Willo,932283026
1/30/2020 8:42:40 PM,20,Ranked Brightmarsh,Tyra,932283026
1/30/2020 8:42:40 PM,20,Ranked Brightmarsh,Fernando,932283026
1/30/2020 8:42:40 PM,20,Ranked Brightmarsh,Moji,932283026
2/10/2020 3:58:16 PM,20,Ranked Splitstone Quarry,Torvald,936603624
2/10/2020 3:58:16 PM,20,Ranked Splitstone Quarry,Drogoz,936603624
2/10/2020 3:58:16 PM,20,Ranked Splitstone Quarry,Strix,936603624
2/10/2020 3:58:16 PM,20,Ranked Splitstone Quarry,Koga,936603624
2/6/2020 4:26:13 AM,20,Ranked Splitstone Quarry,Strix,934825051
2/6/2020 4:26:13 AM,20,Ranked Splitstone Quarry,Koga,934825051
2/6/2020 4:26:13 AM,20,Ranked Splitstone Quarry,Torvald,934825051
2/6/2020 4:26:13 AM,20,Ranked Splitstone Quarry,Kinessa,934825051
1/6/2020 3:30:31 AM,20,Ranked Splitstone Quarry,Strix,921896053
1/6/2020 3:30:31 AM,20,Ranked Splitstone Quarry,Willo,921896053
1/6/2020 3:30:31 AM,20,Ranked Splitstone Quarry,Makoa,921896053
1/6/2020 3:30:31 AM,20,Ranked Splitstone Quarry,Khan,921896053
1/10/2020 2:09:35 PM,20,Ranked Brightmarsh,Raum,923521564
1/10/2020 2:09:35 PM,20,Ranked Brightmarsh,Makoa,923521564
1/10/2020 2:09:35 PM,20,Ranked Brightmarsh,Willo,923521564
1/10/2020 2:09:35 PM,20,Ranked Brightmarsh,Atlas,923521564
1/7/2020 11:10:45 AM,20,Ranked Splitstone Quarry,Jenos,922314272
1/7/2020 11:10:45 AM,20,Ranked Splitstone Quarry,Makoa,922314272
1/7/2020 11:10:45 AM,20,Ranked Splitstone Quarry,Atlas,922314272
1/7/2020 11:10:45 AM,20,Ranked Splitstone Quarry,Willo,922314272
1/11/2020 10:22:40 PM,20,Ranked Jaguar Falls,Willo,924295589
1/11/2020 10:22:40 PM,20,Ranked Jaguar Falls,Jenos,924295589
1/11/2020 10:22:40 PM,20,Ranked Jaguar Falls,Atlas,924295589
1/11/2020 10:22:40 PM,20,Ranked Jaguar Falls,Strix,924295589
1/30/2020 2:21:30 AM,20,Ranked Timber Mill,Strix,932030049
1/30/2020 2:21:30 AM,20,Ranked Timber Mill,Atlas,932030049
1/30/2020 2:21:30 AM,20,Ranked Timber Mill,Evie,932030049
1/30/2020 2:21:30 AM,20,Ranked Timber Mill,Drogoz,932030049
1/19/2020 9:51:30 AM,20,Ranked Ascension Peak,Willo,927583547
1/19/2020 9:51:30 AM,20,Ranked Ascension Peak,Torvald,927583547
1/19/2020 9:51:30 AM,20,Ranked Ascension Peak,Zhin,927583547
1/19/2020 9:51:30 AM,20,Ranked Ascension Peak,Strix,927583547
1/26/2020 11:00:13 PM,20,Ranked Splitstone Quarry,Bomb King,930874236
1/26/2020 11:00:13 PM,20,Ranked Splitstone Quarry,Talus,930874236
1/26/2020 11:00:13 PM,20,Ranked Splitstone Quarry,Zhin,930874236
1/26/2020 11:00:13 PM,20,Ranked Splitstone Quarry,Jenos,930874236
2/13/2020 2:25:25 AM,20,Ranked Frog Isle,Strix,937449553
2/13/2020 2:25:25 AM,20,Ranked Frog Isle,Torvald,937449553
2/13/2020 2:25:25 AM,20,Ranked Frog Isle,Jenos,937449553
2/13/2020 2:25:25 AM,20,Ranked Frog Isle,Raum,937449553
1/12/2020 10:52:28 AM,20,Ranked Bazaar,Atlas,924539061
1/12/2020 10:52:28 AM,20,Ranked Bazaar,Makoa,924539061
1/12/2020 10:52:28 AM,20,Ranked Bazaar,Willo,924539061
1/12/2020 10:52:28 AM,20,Ranked Bazaar,Sha Lin,924539061
1/19/2020 10:35:33 AM,20,Ranked Serpent Beach,Zhin,927596084
1/19/2020 10:35:33 AM,20,Ranked Serpent Beach,Strix,927596084
1/19/2020 10:35:33 AM,20,Ranked Serpent Beach,Bomb King,927596084
1/19/2020 10:35:33 AM,20,Ranked Serpent Beach,Maeve,927596084
2/1/2020 6:28:06 PM,20,Ranked Ice Mines,Zhin,933105133
2/1/2020 6:28:06 PM,20,Ranked Ice Mines,Koga,933105133
2/1/2020 6:28:06 PM,20,Ranked Ice Mines,Torvald,933105133
2/1/2020 6:28:06 PM,20,Ranked Ice Mines,Jenos,933105133
1/6/2020 3:25:40 PM,20,Ranked Warder's Gate,Atlas,922031329
1/6/2020 3:25:40 PM,20,Ranked Warder's Gate,Willo,922031329
1/6/2020 3:25:40 PM,20,Ranked Warder's Gate,Cassie,922031329
1/6/2020 3:25:40 PM,20,Ranked Warder's Gate,Makoa,922031329
1/7/2020 10:53:57 AM,20,Ranked Ascension Peak,Makoa,922311660
1/7/2020 10:53:57 AM,20,Ranked Ascension Peak,Willo,922311660
1/7/2020 10:53:57 AM,20,Ranked Ascension Peak,Atlas,922311660
1/7/2020 10:53:57 AM,20,Ranked Ascension Peak,Khan,922311660
1/22/2020 8:34:23 PM,20,Ranked Ice Mines,Torvald,929032012
1/22/2020 8:34:23 PM,20,Ranked Ice Mines,Willo,929032012
1/22/2020 8:34:23 PM,20,Ranked Ice Mines,Zhin,929032012
1/22/2020 8:34:23 PM,20,Ranked Ice Mines,Koga,929032012
1/13/2020 5:22:17 AM,20,Ranked Ascension Peak,Makoa,924989745
1/13/2020 5:22:17 AM,20,Ranked Ascension Peak,Lian,924989745
1/13/2020 5:22:17 AM,20,Ranked Ascension Peak,Tyra,924989745
1/13/2020 5:22:17 AM,20,Ranked Ascension Peak,Cassie,924989745
2/9/2020 5:23:00 PM,20,Ranked Ice Mines,Zhin,936256616
2/9/2020 5:23:00 PM,20,Ranked Ice Mines,Torvald,936256616
2/9/2020 5:23:00 PM,20,Ranked Ice Mines,Koga,936256616
2/9/2020 5:23:00 PM,20,Ranked Ice Mines,Raum,936256616
1/20/2020 4:07:40 PM,20,Ranked Serpent Beach,Zhin,928146219
1/20/2020 4:07:40 PM,20,Ranked Serpent Beach,Willo,928146219
1/20/2020 4:07:40 PM,20,Ranked Serpent Beach,Strix,928146219
1/20/2020 4:07:40 PM,20,Ranked Serpent Beach,Drogoz,928146219
1/26/2020 6:07:09 PM,20,Ranked Timber Mill,Raum,930751214
1/26/2020 6:07:09 PM,20,Ranked Timber Mill,Strix,930751214
1/26/2020 6:07:09 PM,20,Ranked Timber Mill,Moji,930751214
1/26/2020 6:07:09 PM,20,Ranked Timber Mill,Kinessa,930751214
1/15/2020 4:45:06 PM,20,Ranked Brightmarsh,Drogoz,925945343
1/15/2020 4:45:06 PM,20,Ranked Brightmarsh,Maeve,925945343
1/15/2020 4:45:06 PM,20,Ranked Brightmarsh,Willo,925945343
1/15/2020 4:45:06 PM,20,Ranked Brightmarsh,Atlas,925945343
1/27/2020 12:50:03 AM,20,Ranked Bazaar,Raum,930909063
1/27/2020 12:50:03 AM,20,Ranked Bazaar,Grover,930909063
1/27/2020 12:50:03 AM,20,Ranked Bazaar,Evie,930909063
1/27/2020 12:50:03 AM,20,Ranked Bazaar,Seris,930909063
1/5/2020 11:11:57 PM,20,Ranked Bazaar,Jenos,921827224
1/5/2020 11:11:57 PM,20,Ranked Bazaar,Willo,921827224
1/5/2020 11:11:57 PM,20,Ranked Bazaar,Makoa,921827224
1/5/2020 11:11:57 PM,20,Ranked Bazaar,Strix,921827224
2/10/2020 2:33:51 AM,20,Ranked Serpent Beach,Torvald,936454237
2/10/2020 2:33:51 AM,20,Ranked Serpent Beach,Koga,936454237
2/10/2020 2:33:51 AM,20,Ranked Serpent Beach,Drogoz,936454237
2/10/2020 2:33:51 AM,20,Ranked Serpent Beach,Zhin,936454237
1/28/2020 1:26:06 AM,20,Ranked Jaguar Falls,Torvald,931280490
1/28/2020 1:26:06 AM,20,Ranked Jaguar Falls,Zhin,931280490
1/28/2020 1:26:06 AM,20,Ranked Jaguar Falls,Koga,931280490
1/28/2020 1:26:06 AM,20,Ranked Jaguar Falls,Drogoz,931280490
1/18/2020 10:19:14 PM,20,Ranked Frog Isle,Torvald,927379606
1/18/2020 10:19:14 PM,20,Ranked Frog Isle,Willo,927379606
1/18/2020 10:19:14 PM,20,Ranked Frog Isle,Bomb King,927379606
1/18/2020 10:19:14 PM,20,Ranked Frog Isle,Zhin,927379606
1/11/2020 10:04:16 PM,20,Ranked Splitstone Quarry,Jenos,924286665
1/11/2020 10:04:16 PM,20,Ranked Splitstone Quarry,Willo,924286665
1/11/2020 10:04:16 PM,20,Ranked Splitstone Quarry,Strix,924286665
1/11/2020 10:04:16 PM,20,Ranked Splitstone Quarry,Maeve,924286665
2/5/2020 4:27:01 PM,20,Ranked Ascension Peak,Strix,934618465
2/5/2020 4:27:01 PM,20,Ranked Ascension Peak,Koga,934618465
2/5/2020 4:27:01 PM,20,Ranked Ascension Peak,Bomb King,934618465
2/5/2020 4:27:01 PM,20,Ranked Ascension Peak,Torvald,934618465
2/1/2020 3:51:05 PM,20,Ranked Stone Keep,Strix,933030670
2/1/2020 3:51:05 PM,20,Ranked Stone Keep,Koga,933030670
2/1/2020 3:51:05 PM,20,Ranked Stone Keep,Zhin,933030670
2/1/2020 3:51:05 PM,20,Ranked Stone Keep,Torvald,933030670
1/4/2020 11:55:15 PM,20,Ranked Splitstone Quarry,Strix,921424265
1/4/2020 11:55:15 PM,20,Ranked Splitstone Quarry,Maeve,921424265
1/4/2020 11:55:15 PM,20,Ranked Splitstone Quarry,Willo,921424265
1/4/2020 11:55:15 PM,20,Ranked Splitstone Quarry,Raum,921424265
1/5/2020 1:05:19 AM,20,Ranked Warder's Gate,Raum,921444864
1/5/2020 1:05:19 AM,20,Ranked Warder's Gate,Strix,921444864
1/5/2020 1:05:19 AM,20,Ranked Warder's Gate,Willo,921444864
1/5/2020 1:05:19 AM,20,Ranked Warder's Gate,Makoa,921444864
2/13/2020 1:25:19 AM,20,Ranked Bazaar,Torvald,937435799
2/13/2020 1:25:19 AM,20,Ranked Bazaar,Zhin,937435799
2/13/2020 1:25:19 AM,20,Ranked Bazaar,Koga,937435799
2/13/2020 1:25:19 AM,20,Ranked Bazaar,Strix,937435799
2/12/2020 11:57:27 PM,20,Ranked Splitstone Quarry,Zhin,937414494
2/12/2020 11:57:27 PM,20,Ranked Splitstone Quarry,Torvald,937414494
2/12/2020 11:57:27 PM,20,Ranked Splitstone Quarry,Bomb King,937414494
2/12/2020 11:57:27 PM,20,Ranked Splitstone Quarry,Strix,937414494
1/8/2020 5:50:19 PM,20,Ranked Ice Mines,Tyra,922731338
1/8/2020 5:50:19 PM,20,Ranked Ice Mines,Maeve,922731338
1/8/2020 5:50:19 PM,20,Ranked Ice Mines,Raum,922731338
1/8/2020 5:50:19 PM,20,Ranked Ice Mines,Drogoz,922731338
1/14/2020 7:34:24 PM,20,Ranked Frog Isle,Torvald,925602859
1/14/2020 7:34:24 PM,20,Ranked Frog Isle,Zhin,925602859
1/14/2020 7:34:24 PM,20,Ranked Frog Isle,Koga,925602859
1/14/2020 7:34:24 PM,20,Ranked Frog Isle,Strix,925602859
2/4/2020 12:41:27 PM,20,Ranked Bazaar,Zhin,934210400
2/4/2020 12:41:27 PM,20,Ranked Bazaar,Strix,934210400
2/4/2020 12:41:27 PM,20,Ranked Bazaar,Raum,934210400
2/4/2020 12:41:27 PM,20,Ranked Bazaar,Bomb King,934210400
1/20/2020 10:07:31 PM,20,Ranked Bazaar,Willo,928296729
1/20/2020 10:07:31 PM,20,Ranked Bazaar,Torvald,928296729
1/20/2020 10:07:31 PM,20,Ranked Bazaar,Koga,928296729
1/20/2020 10:07:31 PM,20,Ranked Bazaar,Makoa,928296729
1/6/2020 7:45:30 PM,20,Ranked Fish Market,Atlas,922117568
1/6/2020 7:45:30 PM,20,Ranked Fish Market,Makoa,922117568
1/6/2020 7:45:30 PM,20,Ranked Fish Market,Raum,922117568
1/6/2020 7:45:30 PM,20,Ranked Fish Market,Cassie,922117568
1/12/2020 3:25:16 AM,20,Ranked Serpent Beach,Evie,924415368
1/12/2020 3:25:16 AM,20,Ranked Serpent Beach,Makoa,924415368
1/12/2020 3:25:16 AM,20,Ranked Serpent Beach,Furia,924415368
1/12/2020 3:25:16 AM,20,Ranked Serpent Beach,Willo,924415368
2/1/2020 4:10:20 AM,20,Ranked Splitstone Quarry,Koga,932825862
2/1/2020 4:10:20 AM,20,Ranked Splitstone Quarry,Strix,932825862
2/1/2020 4:10:20 AM,20,Ranked Splitstone Quarry,Torvald,932825862
2/1/2020 4:10:20 AM,20,Ranked Splitstone Quarry,Zhin,932825862
1/24/2020 8:24:48 PM,20,Ranked Frog Isle,Willo,929794876
1/24/2020 8:24:48 PM,20,Ranked Frog Isle,Bomb King,929794876
1/24/2020 8:24:48 PM,20,Ranked Frog Isle,Koga,929794876
1/24/2020 8:24:48 PM,20,Ranked Frog Isle,Strix,929794876
2/13/2020 3:45:49 PM,20,Ranked Ascension Peak,Zhin,937587521
2/13/2020 3:45:49 PM,20,Ranked Ascension Peak,Maeve,937587521
2/13/2020 3:45:49 PM,20,Ranked Ascension Peak,Bomb King,937587521
2/13/2020 3:45:49 PM,20,Ranked Ascension Peak,Kinessa,937587521
1/12/2020 2:01:42 AM,20,Ranked Jaguar Falls,Makoa,924385239
1/12/2020 2:01:42 AM,20,Ranked Jaguar Falls,Zhin,924385239
1/12/2020 2:01:42 AM,20,Ranked Jaguar Falls,Koga,924385239
1/12/2020 2:01:42 AM,20,Ranked Jaguar Falls,Moji,924385239
1/21/2020 10:10:08 AM,20,Ranked Frog Isle,Inara,928471132
1/21/2020 10:10:08 AM,20,Ranked Frog Isle,Strix,928471132
1/21/2020 10:10:08 AM,20,Ranked Frog Isle,Skye,928471132
1/21/2020 10:10:08 AM,20,Ranked Frog Isle,Tyra,928471132
1/4/2020 11:15:23 PM,20,Ranked Brightmarsh,Khan,921411486
1/4/2020 11:15:23 PM,20,Ranked Brightmarsh,Willo,921411486
1/4/2020 11:15:23 PM,20,Ranked Brightmarsh,Raum,921411486
1/4/2020 11:15:23 PM,20,Ranked Brightmarsh,Atlas,921411486
1/16/2020 4:22:22 PM,20,Ranked Splitstone Quarry,Strix,926322146
1/16/2020 4:22:22 PM,20,Ranked Splitstone Quarry,Atlas,926322146
1/16/2020 4:22:22 PM,20,Ranked Splitstone Quarry,Zhin,926322146
1/16/2020 4:22:22 PM,20,Ranked Splitstone Quarry,Makoa,926322146
1/4/2020 3:05:56 PM,20,Ranked Bazaar,Drogoz,921222917
1/4/2020 3:05:56 PM,20,Ranked Bazaar,Makoa,921222917
1/4/2020 3:05:56 PM,20,Ranked Bazaar,Atlas,921222917
1/4/2020 3:05:56 PM,20,Ranked Bazaar,Willo,921222917
1/25/2020 10:26:04 PM,20,Ranked Timber Mill,Koga,930361299
1/25/2020 10:26:04 PM,20,Ranked Timber Mill,Evie,930361299
1/25/2020 10:26:04 PM,20,Ranked Timber Mill,Zhin,930361299
1/25/2020 10:26:04 PM,20,Ranked Timber Mill,Bomb King,930361299
1/10/2020 5:06:37 AM,20,Ranked Ascension Peak,Raum,923411499
1/10/2020 5:06:37 AM,20,Ranked Ascension Peak,Makoa,923411499
1/10/2020 5:06:37 AM,20,Ranked Ascension Peak,Atlas,923411499
1/10/2020 5:06:37 AM,20,Ranked Ascension Peak,Willo,923411499
1/24/2020 1:09:51 PM,20,Ranked Ascension Peak,Torvald,929630236
1/24/2020 1:09:51 PM,20,Ranked Ascension Peak,Koga,929630236
1/24/2020 1:09:51 PM,20,Ranked Ascension Peak,Zhin,929630236
1/24/2020 1:09:51 PM,20,Ranked Ascension Peak,Drogoz,929630236
2/10/2020 7:02:34 AM,20,Ranked Stone Keep,Koga,936499661
2/10/2020 7:02:34 AM,20,Ranked Stone Keep,Zhin,936499661
2/10/2020 7:02:34 AM,20,Ranked Stone Keep,Torvald,936499661
2/10/2020 7:02:34 AM,20,Ranked Stone Keep,Bomb King,936499661
1/11/2020 11:57:40 PM,20,Ranked Serpent Beach,Drogoz,924337773
1/11/2020 11:57:40 PM,20,Ranked Serpent Beach,Raum,924337773
1/11/2020 11:57:40 PM,20,Ranked Serpent Beach,Evie,924337773
1/11/2020 11:57:40 PM,20,Ranked Serpent Beach,Torvald,924337773
1/9/2020 8:08:22 AM,20,Ranked Brightmarsh,Makoa,923003622
1/9/2020 8:08:22 AM,20,Ranked Brightmarsh,Strix,923003622
1/9/2020 8:08:22 AM,20,Ranked Brightmarsh,Willo,923003622
1/9/2020 8:08:22 AM,20,Ranked Brightmarsh,Skye,923003622
2/5/2020 6:02:40 PM,20,Ranked Frog Isle,Koga,934651472
2/5/2020 6:02:40 PM,20,Ranked Frog Isle,Zhin,934651472
2/5/2020 6:02:40 PM,20,Ranked Frog Isle,Torvald,934651472
2/5/2020 6:02:40 PM,20,Ranked Frog Isle,Raum,934651472
2/9/2020 1:08:50 PM,20,Ranked Timber Mill,Strix,936151804
2/9/2020 1:08:50 PM,20,Ranked Timber Mill,Torvald,936151804
2/9/2020 1:08:50 PM,20,Ranked Timber Mill,Zhin,936151804
2/9/2020 1:08:50 PM,20,Ranked Timber Mill,Kinessa,936151804
1/30/2020 12:33:30 AM,20,Ranked Jaguar Falls,Strix,932000350
1/30/2020 12:33:30 AM,20,Ranked Jaguar Falls,Willo,932000350
1/30/2020 12:33:30 AM,20,Ranked Jaguar Falls,Bomb King,932000350
1/30/2020 12:33:30 AM,20,Ranked Jaguar Falls,Atlas,932000350
1/15/2020 2:46:53 AM,20,Ranked Timber Mill,Drogoz,925749984
1/15/2020 2:46:53 AM,20,Ranked Timber Mill,Tyra,925749984
1/15/2020 2:46:53 AM,20,Ranked Timber Mill,Willo,925749984
1/15/2020 2:46:53 AM,20,Ranked Timber Mill,Strix,925749984
2/9/2020 1:14:14 PM,20,Ranked Serpent Beach,Maeve,936153655
2/9/2020 1:14:14 PM,20,Ranked Serpent Beach,Moji,936153655
2/9/2020 1:14:14 PM,20,Ranked Serpent Beach,Koga,936153655
2/9/2020 1:14:14 PM,20,Ranked Serpent Beach,Zhin,936153655
2/2/2020 8:08:06 PM,20,Ranked Brightmarsh,Evie,933664326
2/2/2020 8:08:06 PM,20,Ranked Brightmarsh,Talus,933664326
2/2/2020 8:08:06 PM,20,Ranked Brightmarsh,Tyra,933664326
2/2/2020 8:08:06 PM,20,Ranked Brightmarsh,Maeve,933664326
2/1/2020 5:19:09 PM,20,Ranked Stone Keep,Strix,933071187
2/1/2020 5:19:09 PM,20,Ranked Stone Keep,Zhin,933071187
